URL,Brand,Model,Hits,Became Fan,Launch Expected Year,Height (mm),Width (mm),Thickness (mm),Body_Weight (g),Display_Type,Pixels_X,Pixels_Y,Display Size (inches),Screen_to_Body_Ratio (%),RAM (GB),Main Camera_Single (MP),Selfie camera_Single (MP),Sound_3.5mm jack,Comms_Bluetooth,Comms_NFC,Battery_Capacity (mAh),Price in USD
https://www.gsmarena.com/lava_yuva_2_pro-12133.php,Lava,Lava Yuva 2 Pro,169498,8,2023.0,164.5,76.0,9.0,204.0,IPS LCD,720.0,1600.0,6.52,82.1,4.0,,5.0,1.0,5.1,,5000.0,97.2
https://www.gsmarena.com/samsung_u700-1852.php,Samsung,Samsung U700,3244999,37,2007.0,102.5,50.0,12.1,86.0,"TFT, 256K colors",240.0,320.0,2.2,29.2,,3.15,,0.0,2.0,,690.0,178.10000000000002
https://www.gsmarena.com/lg_gw520-2814.php,LG,LG GW520,951013,15,2009.0,106.5,53.0,15.9,125.5,"TFT resistive touchscreen, 256K colors",240.0,400.0,2.8,39.5,0.0390625,3.15,,0.0,2.0,,950.0,139.0
https://www.gsmarena.com/samsung_b300-2463.php,Samsung,Samsung B300,243267,15,2008.0,87.0,45.0,19.0,78.0,"CSTN, 65K colors",128.0,128.0,1.52,19.0,0.001953125,,,0.0,,,800.0,117.6
https://www.gsmarena.com/samsung_galaxy_s6_(usa)-7164.php,Samsung,Samsung Galaxy S6 (USA),1138447,63,2015.0,143.5,70.6,6.9,140.0,Super AMOLED,1440.0,2560.0,5.1,70.8,3.0,16.0,5.0,1.0,4.1,,2550.0,455.1
https://www.gsmarena.com/lenovo_k5-9143.php,Lenovo,Lenovo K5,979174,23,2018.0,153.8,72.7,7.8,160.0,IPS LCD,720.0,1440.0,5.7,75.0,3.0,,8.0,1.0,4.0,,3000.0,153.4
https://www.gsmarena.com/motorola_moto_e4_plus_(usa)-8666.php,Motorola,Motorola Moto E4 Plus (USA),662147,32,2017.0,155.0,77.5,9.6,181.0,IPS LCD,720.0,1280.0,5.5,69.4,2.0,13.0,5.0,1.0,4.1,,5000.0,135.6
https://www.gsmarena.com/motorola_moto_e6i-10734.php,Motorola,Motorola Moto E6i,224059,14,2021.0,155.6,73.0,8.5,160.0,IPS LCD,720.0,1560.0,6.1,80.4,2.0,,5.0,1.0,4.2,,3000.0,200.6
https://www.gsmarena.com/samsung_e1272-6170.php,Samsung,Samsung E1272,942266,43,2013.0,95.0,46.5,18.0,82.9,"TFT, 65K colors",128.0,160.0,1.77,22.3,0.0625,,,1.0,,,800.0,66.5
https://www.gsmarena.com/blu_studio_5_0_c_hd-6565.php,BLU,BLU Studio 5.0 C HD,523773,22,2014.0,146.0,74.0,9.3,166.0,IPS LCD,720.0,1280.0,5.0,63.8,1.0,8.0,2.0,1.0,3.0,,2000.0,146.3
https://www.gsmarena.com/samsung_galaxy_a7_(2018)-9340.php,Samsung,Samsung Galaxy A7 (2018),12874460,476,2018.0,159.8,76.8,7.5,168.0,Super AMOLED,1080.0,2220.0,6.0,74.4,4.0,,24.0,1.0,5.0,,3300.0,365.79999999999995
https://www.gsmarena.com/acer_liquid_jade_primo-7650.php,Acer,Acer Liquid Jade Primo,526317,67,2015.0,156.5,75.9,8.4,150.0,AMOLED,1080.0,1920.0,5.5,70.2,3.0,21.0,8.0,1.0,4.0,,2870.0,244.20000000000002
https://www.gsmarena.com/wiko_y60-10524.php,Wiko,Wiko Y60,58466,2,2020.0,146.8,71.8,9.3,177.7,TFT LCD,480.0,960.0,5.45,72.7,1.0,5.0,5.0,1.0,4.2,,2500.0,56.99999999999999
https://www.gsmarena.com/kyocera_duraforce_pro_2-9407.php,Kyocera,Kyocera DuraForce Pro 2,359832,37,2018.0,150.2,73.4,13.5,243.0,IPS LCD,1080.0,1920.0,5.0,62.5,4.0,13.0,5.0,1.0,5.0,,3240.0,472.0
https://www.gsmarena.com/micromax_a52-4825.php,Micromax,Micromax A52,1003984,30,2012.0,112.0,61.0,13.2,112.0,TFT,240.0,320.0,3.2,46.4,0.15625,2.0,,1.0,3.0,,1280.0,90.3
https://www.gsmarena.com/t_mobile_hd2-3228.php,T-Mobile,T-Mobile HD2,546883,15,2010.0,122.0,67.0,11.0,157.0,"TFT, 65K colors",480.0,800.0,4.3,64.4,0.5625,5.0,,1.0,2.1,,1230.0,305.90000000000003
https://www.gsmarena.com/infinix_note_11s-11202.php,Infinix,Infinix Note 11s,673011,43,2021.0,173.1,78.4,8.7,,"IPS LCD, 120Hz",1080.0,2460.0,6.95,84.5,4.0,,16.0,1.0,,,5000.0,212.39999999999998
https://www.gsmarena.com/benq_f3-5878.php,BenQ,BenQ F3,147281,6,2013.0,131.6,66.9,8.9,119.0,IPS LCD,540.0,960.0,4.5,63.4,1.0,13.0,2.0,1.0,,,2100.0,266.0
https://www.gsmarena.com/ulefone_note_10-10710.php,Ulefone,Ulefone Note 10,90380,7,2021.0,165.2,76.7,9.7,203.0,IPS LCD,720.0,1600.0,6.52,81.0,2.0,,8.0,1.0,4.2,,5500.0,141.6
https://www.gsmarena.com/honor_3-5664.php,Honor,Honor 3,868923,43,2013.0,133.0,67.2,9.9,138.0,IPS LCD,720.0,1280.0,4.7,68.1,2.0,13.0,1.3,1.0,3.0,,2150.0,305.90000000000003
https://www.gsmarena.com/lg_gw370_rumour_plus-3220.php,LG,LG GW370 Rumour Plus,215641,12,2010.0,103.0,49.9,15.3,119.0,"TFT resistive touchscreen, 256K colors",240.0,320.0,2.4,34.7,0.078125,2.0,,0.0,2.0,,950.0,53.2
https://www.gsmarena.com/lg_v20-8238.php,LG,LG V20,11663638,1217,2016.0,159.7,78.1,7.6,174.0,IPS LCD,1440.0,2560.0,5.7,72.4,4.0,,5.0,1.0,4.2,,3200.0,210.9
https://www.gsmarena.com/lava_iris_pro_20-6300.php,Lava,Lava Iris Pro 20,198734,15,2014.0,138.0,67.5,7.7,112.0,IPS LCD,540.0,960.0,4.7,65.4,1.0,8.0,,1.0,4.0,,2000.0,199.5
https://www.gsmarena.com/prestigio_multiphone_4505_duo-5716.php,Prestigio,Prestigio MultiPhone 4505 Duo,122396,6,2013.0,130.0,66.0,10.5,134.0,TFT,480.0,854.0,4.5,65.0,0.5,8.0,,1.0,4.0,,1800.0,159.60000000000002
https://www.gsmarena.com/asus_zenfone_ar_zs571kl-8502.php,Asus,Asus Zenfone AR ZS571KL,1959807,275,2017.0,158.7,77.7,9.0,170.0,Super AMOLED,1440.0,2560.0,5.7,72.6,6.0,23.0,8.0,1.0,4.2,,3300.0,418.09999999999997
https://www.gsmarena.com/zte_blade_l3-7105.php,ZTE,ZTE Blade L3,634365,34,2015.0,142.5,72.5,8.6,,TFT,480.0,854.0,5.0,66.7,1.0,8.0,2.0,1.0,4.0,,2000.0,88.80000000000001
https://www.gsmarena.com/doogee_s89_pro-11774.php,Doogee,Doogee S89 Pro,93357,25,2022.0,172.0,86.0,19.4,400.0,IPS LCD,1080.0,2340.0,6.3,65.9,8.0,,16.0,1.0,5.1,,12000.0,388.5
https://www.gsmarena.com/nokia_1_3-10143.php,Nokia,Nokia 1.3,574258,35,2020.0,147.3,71.2,9.4,155.0,"IPS LCD, 400 nits (typ)",720.0,1520.0,5.71,77.6,1.0,8.0,5.0,1.0,4.2,,3000.0,193.79999999999998
https://www.gsmarena.com/xiaomi_pocophone_f1-9293.php,Xiaomi,Xiaomi Pocophone F1,14994703,1922,2018.0,155.5,75.3,8.8,182.0,IPS LCD,1080.0,2246.0,6.18,82.2,6.0,,20.0,1.0,5.0,,4000.0,424.79999999999995
https://www.gsmarena.com/lenovo_p700i-4911.php,Lenovo,Lenovo P700i,1291527,42,2013.0,125.6,64.6,12.8,162.0,IPS LCD,480.0,800.0,4.0,56.1,0.5,5.0,,1.0,3.0,,2500.0,186.20000000000002
https://www.gsmarena.com/lg_l60_dual-6415.php,LG,LG L60 Dual,704503,16,2014.0,124.1,66.3,12.0,,TFT,480.0,800.0,4.3,64.0,0.5,5.0,,1.0,4.0,,1700.0,119.7
https://www.gsmarena.com/panasonic_p85-8689.php,Panasonic,Panasonic P85,155297,2,2017.0,145.0,72.2,9.4,146.7,IPS LCD,720.0,1280.0,5.0,65.8,2.0,8.0,2.0,1.0,4.0,,4000.0,101.69999999999999
https://www.gsmarena.com/zte_blade_a5_2020-11197.php,ZTE,ZTE Blade A5 2020,175118,7,2020.0,156.7,72.6,8.0,155.0,IPS LCD,720.0,1560.0,6.09,80.0,2.0,,8.0,1.0,4.2,,3200.0,136.79999999999998
https://www.gsmarena.com/alcatel_pixi_3_(7)-7095.php,alcatel,alcatel Pixi 3 (7),177644,12,2015.0,189.0,111.0,9.1,260.0,TFT,600.0,1024.0,7.0,65.7,0.5,2.0,,1.0,4.0,,2820.0,88.80000000000001
https://www.gsmarena.com/samsung_galaxy_f22-10996.php,Samsung,Samsung Galaxy F22,1639290,63,2021.0,160.0,74.0,9.4,203.0,"Super AMOLED, 90Hz, 600 nits (HDR)",720.0,1600.0,6.4,83.5,4.0,,13.0,1.0,5.0,,6000.0,200.6
https://www.gsmarena.com/vivo_z1-9212.php,vivo,vivo Z1,547492,25,2018.0,154.8,75.0,7.9,149.3,IPS LCD,1080.0,2280.0,6.26,84.2,4.0,,12.0,1.0,5.0,,3260.0,212.39999999999998
https://www.gsmarena.com/samsung_t469_gravity_2-2884.php,Samsung,Samsung T469 Gravity 2,306669,18,2009.0,114.3,52.0,15.0,125.0,"TFT, 256K colors",240.0,320.0,2.4,30.0,0.0390625,2.0,,0.0,2.0,,1000.0,97.3
https://www.gsmarena.com/htc_one-5313.php,HTC,HTC One,31026980,3668,2013.0,137.4,68.2,9.3,143.0,Super LCD3,1080.0,1920.0,4.7,65.0,2.0,4.0,2.1,1.0,4.0,,2300.0,359.1
https://www.gsmarena.com/micromax_a093_canvas_fire-6500.php,Micromax,Micromax A093 Canvas Fire,2099615,7,2014.0,,,,,TFT,480.0,800.0,4.0,,0.5,5.0,,1.0,4.0,,1750.0,119.7
https://www.gsmarena.com/sony_xperia_z3v-6796.php,Sony,Sony Xperia Z3v,1033604,97,2014.0,148.5,73.4,8.9,170.6,IPS LCD,1080.0,1920.0,5.2,68.4,3.0,20.7,2.2,1.0,4.0,,3200.0,492.1
https://www.gsmarena.com/motorola_w231-2515.php,Motorola,Motorola W231,239088,12,2008.0,108.0,44.0,14.9,85.0,"CSTN, 65K colors",128.0,128.0,1.6,17.4,0.0009765625,,,1.0,,,,58.8
https://www.gsmarena.com/zte_racer_ii-4290.php,ZTE,ZTE Racer II,423222,20,2011.0,104.0,55.4,13.5,100.0,"TFT, 256K colors",240.0,320.0,2.8,42.1,0.5,3.15,,1.0,2.1,,1100.0,278.0
https://www.gsmarena.com/samsung_i8190_galaxy_s_iii_mini-5033.php,Samsung,Samsung I8190 Galaxy S III mini,28569585,557,2012.0,121.6,63.0,9.9,111.5,Super AMOLED,480.0,800.0,4.0,59.4,1.0,5.0,,1.0,4.0,,1500.0,167.70000000000002
https://www.gsmarena.com/nokia_n75-1715.php,Nokia,Nokia N75,2027556,42,2006.0,95.0,52.0,20.0,123.5,"TFT, 16M colors",240.0,320.0,2.4,36.1,0.0625,2.0,,0.0,2.0,,800.0,327.6
https://www.gsmarena.com/hp_veer_4g-3943.php,HP,HP Veer 4G,660608,25,2011.0,84.0,54.5,15.1,103.0,"TFT, 256K colors",320.0,400.0,2.6,46.5,,5.0,,0.0,2.1,,910.0,444.79999999999995
https://www.gsmarena.com/sony_ericsson_tm506-2503.php,Sony,Sony Ericsson TM506,603097,16,2008.0,95.0,48.0,17.0,96.0,"TFT, 256K colors",240.0,320.0,2.0,27.2,0.0341796875,2.0,,0.0,2.0,,950.0,117.6
https://www.gsmarena.com/infinix_hot_50-13305.php,Infinix,Infinix Hot 50,16130,5,2024.0,165.7,77.1,7.8,188.0,"IPS LCD, 120Hz",720.0,1600.0,6.7,84.8,4.0,,8.0,1.0,5.4,,5000.0,118.80000000000001
https://www.gsmarena.com/zte_star_2-6914.php,ZTE,ZTE Star 2,282251,20,2014.0,140.3,69.2,6.9,130.0,IPS LCD,1080.0,1920.0,5.0,71.0,2.0,13.0,5.0,1.0,4.0,,2400.0,438.90000000000003
https://www.gsmarena.com/huawei_mate_40_pro-10528.php,Huawei,Huawei Mate 40 Pro,2502792,360,2020.0,162.9,75.5,9.1,212.0,"OLED, HDR10, 90Hz",1344.0,2772.0,6.76,94.1,8.0,,13.0,0.0,5.2,,4400.0,900.5999999999999
https://www.gsmarena.com/zte_blade_a71-11240.php,ZTE,ZTE Blade A71,185169,9,2021.0,165.2,75.2,8.2,180.0,IPS LCD,720.0,1600.0,6.52,82.6,3.0,,8.0,1.0,4.2,,4000.0,106.19999999999999
https://www.gsmarena.com/samsung_omnia_w_i8350-4200.php,Samsung,Samsung Omnia W I8350,2356360,47,2011.0,115.6,58.8,10.9,115.3,Super AMOLED,480.0,800.0,3.7,57.3,0.5,5.0,,1.0,2.1,,1500.0,208.49999999999997
https://www.gsmarena.com/samsung_a927_flight_ii-3467.php,Samsung,Samsung A927 Flight II,247841,20,2010.0,111.8,53.3,12.7,99.0,"TFT, 256K colors",240.0,400.0,3.0,43.0,0.5,2.0,,1.0,2.1,,,146.3
https://www.gsmarena.com/vivo_y30-10230.php,vivo,vivo Y30,3257524,30,2020.0,162.0,76.5,9.1,197.0,IPS LCD,720.0,1560.0,6.47,82.9,3.0,,8.0,1.0,5.0,,5000.0,216.6
https://www.gsmarena.com/vivo_y52s-10623.php,vivo,vivo Y52s,247453,17,2020.0,164.2,75.4,8.4,185.5,"IPS LCD, 90Hz, HDR10, 460 nits (typ)",1080.0,2408.0,6.58,84.2,6.0,,8.0,1.0,5.1,,5000.0,227.99999999999997
https://www.gsmarena.com/sony_xperia_z5_compact-7535.php,Sony,Sony Xperia Z5 Compact,7277990,725,2015.0,127.0,65.0,8.9,138.0,IPS LCD,720.0,1280.0,4.6,68.9,2.0,23.0,5.1,1.0,4.1,,2700.0,222.00000000000003
https://www.gsmarena.com/ulefone_armor_27_pro-13245.php,Ulefone,Ulefone Armor 27 Pro,20590,4,2024.0,182.8,86.8,18.5,441.0,"IPS LCD, 120Hz",1080.0,2460.0,6.78,68.8,12.0,,32.0,1.0,5.2,,10600.0,302.40000000000003
https://www.gsmarena.com/motorola_triumph-3988.php,Motorola,Motorola Triumph,529869,23,2011.0,121.9,63.5,10.2,143.0,TFT,480.0,800.0,4.1,61.8,0.5,5.0,,1.0,2.1,,1400.0,291.9
https://www.gsmarena.com/xiaomi_mi_a3-9769.php,Xiaomi,Xiaomi Mi A3,6722903,498,2019.0,153.5,71.9,8.5,173.8,Super AMOLED,720.0,1560.0,6.09,82.5,4.0,,32.0,1.0,5.0,,4030.0,257.6
https://www.gsmarena.com/nokia_2-8513.php,Nokia,Nokia 2,5453565,210,2017.0,143.5,71.3,9.3,161.0,IPS LCD,720.0,1280.0,5.0,67.4,1.0,8.0,5.0,1.0,4.1,,4100.0,124.29999999999998
https://www.gsmarena.com/alcatel_ot_602-3805.php,alcatel,alcatel OT-602,223601,12,2011.0,101.5,52.5,12.8,,"TFT resistive touchscreen, 256K colors",240.0,320.0,2.4,33.5,0.0029296875,2.0,,1.0,2.1,,850.0,69.5
https://www.gsmarena.com/infinix_s5_lite-10008.php,Infinix,Infinix S5 lite,1077088,20,2019.0,164.0,76.0,7.9,178.0,"IPS LCD, 480 nits (typ)",720.0,1600.0,6.6,84.4,3.0,,16.0,1.0,5.0,,4000.0,112.00000000000001
https://www.gsmarena.com/micromax_a092_unite-6684.php,Micromax,Micromax A092 Unite,717605,10,2014.0,118.9,58.6,9.5,129.0,IPS LCD,480.0,800.0,4.0,65.4,1.0,5.0,,1.0,4.0,,1500.0,93.10000000000001
https://www.gsmarena.com/sony_ericsson_xperia_x2-2926.php,Sony,Sony Ericsson Xperia X2,5153394,70,2009.0,110.0,54.0,16.0,155.0,"TFT resistive touchscreen, 65K colors",480.0,800.0,3.2,49.1,0.25,8.0,,1.0,2.1,,1500.0,194.6
https://www.gsmarena.com/zte_nubia_z7_mini-6492.php,ZTE,ZTE nubia Z7 mini,526290,40,2014.0,140.9,69.3,8.2,143.0,IPS LCD,1080.0,1920.0,5.0,69.3,2.0,13.0,5.0,1.0,4.0,,2300.0,239.4
https://www.gsmarena.com/amazon_fire_phone-6453.php,Amazon,Amazon Fire Phone,2602596,130,2014.0,139.2,66.5,8.9,160.0,IPS LCD,720.0,1280.0,4.7,65.8,2.0,13.0,2.1,1.0,3.0,,2400.0,212.8
https://www.gsmarena.com/realme_xt-9813.php,Realme,Realme XT,4151257,246,2019.0,158.7,75.2,8.6,183.0,Super AMOLED,1080.0,2340.0,6.4,84.3,4.0,,16.0,1.0,5.0,,4000.0,324.8
https://www.gsmarena.com/lg_k40-9587.php,LG,LG K40,616569,24,2019.0,153.0,71.9,8.3,144.0,IPS LCD,720.0,1440.0,5.7,76.2,2.0,16.0,8.0,1.0,5.0,,3000.0,156.8
https://www.gsmarena.com/karbonn_s1_titanium-5273.php,Karbonn,Karbonn S1 Titanium,2005084,42,2013.0,134.6,66.0,9.3,,IPS LCD,540.0,960.0,4.5,62.8,1.0,5.0,,1.0,,,1600.0,199.5
https://www.gsmarena.com/alcatel_ot_668-4843.php,alcatel,alcatel OT-668,149386,15,2012.0,92.5,46.0,17.2,76.0,"TFT, 256K colors",128.0,160.0,1.77,23.2,0.001953125,2.0,,1.0,2.1,,650.0,64.5
https://www.gsmarena.com/micromax_canvas_nitro_3_e352-7784.php,Micromax,Micromax Canvas Nitro 3 E352,661921,9,2015.0,144.3,72.0,8.7,,IPS LCD,720.0,1280.0,5.0,66.3,2.0,13.0,5.0,1.0,4.0,,2500.0,133.20000000000002
https://www.gsmarena.com/karbonn_titanium_s19-6597.php,Karbonn,Karbonn Titanium S19,316328,5,2014.0,,,,,IPS LCD,720.0,1280.0,5.0,,1.0,13.0,5.0,1.0,4.0,,2000.0,146.3
https://www.gsmarena.com/gionee_pioneer_p4-6711.php,Gionee,Gionee Pioneer P4,1355486,26,2014.0,135.0,66.5,9.1,88.2,TFT,480.0,854.0,4.5,62.2,1.0,5.0,2.0,1.0,2.1,,1800.0,133.0
https://www.gsmarena.com/htc_touch_pro2-2690.php,HTC,HTC Touch Pro2,3717800,51,2009.0,116.0,59.2,17.3,178.5,"TFT resistive touchscreen, 65K colors",480.0,800.0,3.6,53.7,0.28125,3.15,,0.0,2.1,,1500.0,166.79999999999998
https://www.gsmarena.com/zte_blade_a910-9152.php,ZTE,ZTE Blade A910,76724,5,2016.0,154.0,79.0,6.9,135.0,AMOLED,720.0,1280.0,5.5,68.5,2.0,13.0,8.0,1.0,4.0,,2540.0,155.4
https://www.gsmarena.com/celkon_c52-5030.php,Celkon,Celkon C52,82558,8,2012.0,118.1,50.5,12.7,,TFT,240.0,320.0,2.4,29.9,,1.3,,1.0,,,1000.0,38.7
https://www.gsmarena.com/vivo_z1_lite-9402.php,vivo,vivo Z1 Lite,222241,11,2018.0,154.8,75.0,7.9,149.0,IPS LCD,1080.0,2280.0,6.26,84.2,4.0,,16.0,1.0,5.0,,3260.0,200.6
https://www.gsmarena.com/sagem_my850c-2133.php,Sagem,Sagem my850C,137905,8,2006.0,96.0,49.0,16.0,95.0,"TFT, 256K colors",240.0,320.0,2.0,26.3,0.0625,2.0,,0.0,2.0,,,315.0
https://www.gsmarena.com/sony_xperia_e4g_dual-7060.php,Sony,Sony Xperia E4g Dual,940379,80,2015.0,133.0,71.0,10.8,135.0,IPS LCD,540.0,960.0,4.7,64.5,1.0,5.0,2.0,1.0,4.1,,2300.0,166.50000000000003
https://www.gsmarena.com/meizu_m2-7455.php,Meizu,Meizu M2,4045861,155,2015.0,140.1,68.9,8.7,131.0,IPS LCD,720.0,1280.0,5.0,71.4,2.0,13.0,5.0,1.0,4.0,,2500.0,144.3
https://www.gsmarena.com/motorola_wx294-4060.php,Motorola,Motorola WX294,156429,13,2011.0,107.0,45.0,12.9,65.0,"TFT, 65K colors",128.0,160.0,1.8,21.2,0.015625,,,1.0,2.1,,750.0,111.19999999999999
https://www.gsmarena.com/gionee_elife_s5_1-6540.php,Gionee,Gionee Elife S5.1,2966370,32,2014.0,139.8,67.4,5.2,97.7,AMOLED,720.0,1280.0,4.8,67.4,1.0,8.0,5.0,1.0,4.0,,2050.0,319.20000000000005
https://www.gsmarena.com/lg_kc560-2748.php,LG,LG KC560,131615,10,2009.0,106.0,51.4,14.9,100.0,"TFT, 256K colors",240.0,320.0,2.4,32.7,0.029296875,3.15,,0.0,2.1,,900.0,166.79999999999998
https://www.gsmarena.com/vivo_y20g-10691.php,vivo,vivo Y20g,804103,9,2021.0,164.4,76.3,8.4,192.3,IPS LCD,720.0,1600.0,6.51,81.6,4.0,,8.0,1.0,5.0,,5000.0,200.6
https://www.gsmarena.com/alcatel_idol_x-5318.php,alcatel,alcatel Idol X,2200268,175,2013.0,140.4,67.5,6.9,130.0,IPS LCD,1080.0,1920.0,5.0,72.7,2.0,13.1,2.1,1.0,4.0,,2000.0,492.1
https://www.gsmarena.com/samsung_c3560-4093.php,Samsung,Samsung C3560,320261,18,2011.0,94.8,46.7,16.6,84.0,"TFT, 65K colors",240.0,320.0,2.2,33.9,0.048828125,2.0,,1.0,2.1,,800.0,69.5
https://www.gsmarena.com/asus_padfone_x_mini-6737.php,Asus,Asus PadFone X mini,498784,14,2014.0,132.1,66.3,12.7,148.8,IPS+ LCD,480.0,854.0,4.5,63.7,1.0,5.0,2.0,1.0,4.0,,2060.0,212.8
https://www.gsmarena.com/lenovo_k13_pro-10971.php,Lenovo,Lenovo K13 Pro,206165,19,2021.0,,,,200.0,"IPS LCD, 90Hz",720.0,1600.0,6.51,,4.0,,13.0,1.0,5.0,,5000.0,177.0
https://www.gsmarena.com/hp_ipaq_h6320-1311.php,HP,HP iPAQ h6320,336995,10,2004.0,137.6,74.6,20.8,190.0,"TFT resistive touchscreen, 65K colors",240.0,320.0,3.5,37.0,0.0625,,,0.0,1.1,,1800.0,235.6
https://www.gsmarena.com/vivo_y77t-12482.php,vivo,vivo Y77t,101237,14,2023.0,164.1,76.2,8.0,190.0,"IPS LCD, 120Hz, HDR10",1080.0,2388.0,6.64,85.4,8.0,,8.0,1.0,5.3,,5000.0,183.60000000000002
https://www.gsmarena.com/infinix_hot_11_play-11216.php,Infinix,Infinix Hot 11 Play,1838635,23,2021.0,171.8,78.0,8.9,,"IPS LCD, 440 nits (typ)",720.0,1640.0,6.82,82.4,4.0,,8.0,1.0,5.0,,6000.0,141.6
https://www.gsmarena.com/lg_l65_dual_d285-6307.php,LG,LG L65 Dual D285,316419,17,2014.0,127.2,66.8,9.6,126.0,IPS LCD,480.0,800.0,4.3,61.9,1.0,5.0,,1.0,4.0,,2100.0,199.5
https://www.gsmarena.com/celkon_q455-6515.php,Celkon,Celkon Q455,553435,8,2014.0,136.5,68.0,7.9,130.0,IPS LCD,540.0,960.0,4.5,60.1,1.0,8.0,1.3,1.0,2.1,,2000.0,133.0
https://www.gsmarena.com/sony_xperia_v-4958.php,Sony,Sony Xperia V,9763459,656,2012.0,129.0,65.0,10.7,120.0,TFT,720.0,1280.0,4.3,60.8,1.0,13.0,,1.0,4.0,,1750.0,296.7
https://www.gsmarena.com/lg_kc780-2542.php,LG,LG KC780,284751,10,2008.0,107.0,52.0,13.9,119.0,"TFT, 256K colors",240.0,320.0,2.4,32.1,0.13671875,8.0,,0.0,2.1,,900.0,205.79999999999998
https://www.gsmarena.com/lg_k31-10382.php,LG,LG K31,248398,15,2020.0,147.8,71.1,8.6,146.0,IPS LCD,720.0,1520.0,5.7,77.2,2.0,,5.0,1.0,5.0,,3000.0,148.2
https://www.gsmarena.com/energizer_energy_s500e-8977.php,Energizer,Energizer Energy S500E,78935,0,2017.0,145.5,74.8,8.9,167.0,TN TFT,480.0,854.0,5.0,63.3,1.0,5.0,2.0,1.0,4.0,,2000.0,90.39999999999999
https://www.gsmarena.com/micromax_x490-4455.php,Micromax,Micromax X490,112217,8,2012.0,98.0,48.0,14.3,,TFT,240.0,320.0,2.2,31.9,,2.0,,1.0,2.0,,850.0,38.7
https://www.gsmarena.com/qmobile_m800-7417.php,QMobile,QMobile M800,34851,0,2014.0,126.5,55.6,13.3,,"TFT, 65K colors",240.0,320.0,2.4,25.4,0.0625,,,1.0,2.0,,1800.0,26.6
https://www.gsmarena.com/nokia_3_2-9604.php,Nokia,Nokia 3.2,1832798,92,2019.0,159.4,76.2,8.6,181.0,IPS LCD,720.0,1520.0,6.26,80.5,2.0,13.0,5.0,1.0,4.2,,4000.0,156.8
https://www.gsmarena.com/samsung_b7350_omnia_pro_4-3401.php,Samsung,Samsung B7350 Omnia PRO 4,470455,19,2010.0,117.7,59.8,11.9,122.0,"TFT resistive touchscreen, 65K colors",320.0,320.0,2.62,31.5,0.1953125,3.15,,1.0,2.1,,1500.0,199.5
https://www.gsmarena.com/spice_s_1200-3654.php,Spice,Spice S-1200,110825,9,2010.0,114.0,52.0,16.0,130.0,"TFT, 256K colors",240.0,320.0,2.4,30.1,0.068359375,12.0,,0.0,1.2,,1000.0,239.4
https://www.gsmarena.com/gionee_marathon_m5_plus-7830.php,Gionee,Gionee Marathon M5 Plus,1900230,62,2015.0,160.9,81.2,8.4,208.0,AMOLED,1080.0,1920.0,6.0,75.5,3.0,13.0,5.0,1.0,4.0,,5020.0,466.20000000000005
https://www.gsmarena.com/infinix_hot_9_pro-10272.php,Infinix,Infinix Hot 9 Pro,1165572,30,2020.0,165.0,76.8,8.7,185.0,"IPS LCD, 480 nits (typ)",720.0,1600.0,6.6,83.0,4.0,,8.0,1.0,5.0,,5000.0,56.99999999999999
https://www.gsmarena.com/samsung_t119-2765.php,Samsung,Samsung T119,97319,13,2008.0,104.9,44.7,14.2,83.0,"CSTN, 65K colors",128.0,128.0,1.63,18.3,,,,0.0,,,1000.0,58.8
https://www.gsmarena.com/honor_x40i-11671.php,Honor,Honor X40i,144333,26,2022.0,162.9,74.5,7.4,175.0,IPS LCD,1080.0,2388.0,6.7,89.6,8.0,,8.0,1.0,5.1,,4000.0,252.0
https://www.gsmarena.com/huawei_pillar-4312.php,Huawei,Huawei Pillar,113722,7,2011.0,109.2,61.0,12.7,99.0,"TFT, 256K colors",320.0,240.0,2.0,18.6,,,,1.0,2.1,,900.0,97.3
https://www.gsmarena.com/sony_ericsson_k550im-1846.php,Sony,Sony Ericsson K550im,716777,20,2007.0,102.0,46.0,14.0,85.0,"TFD, 256K colors",176.0,220.0,1.9,24.2,0.0751953125,2.0,,0.0,2.0,,950.0,150.70000000000002
https://www.gsmarena.com/karbonn_titanium_x-5999.php,Karbonn,Karbonn Titanium X,425844,9,2014.0,143.9,70.5,9.9,143.0,IPS LCD,1080.0,1920.0,5.0,67.9,1.0,13.0,5.0,1.0,4.0,,2300.0,266.0
https://www.gsmarena.com/sony_xperia_z3+_dual-7257.php,Sony,Sony Xperia Z3+ dual,2318745,228,2015.0,146.0,72.0,6.9,144.0,IPS LCD,1080.0,1920.0,5.2,69.6,3.0,20.7,5.1,1.0,4.1,,2930.0,355.20000000000005
https://www.gsmarena.com/htc_one_max-5704.php,HTC,HTC One Max,5404713,340,2013.0,164.5,82.5,10.3,217.0,Super LCD3,1080.0,1920.0,5.9,70.7,2.0,4.0,2.1,1.0,4.0,,3300.0,492.1
https://www.gsmarena.com/micromax_a78-4714.php,Micromax,Micromax A78,337499,14,2012.0,120.0,63.5,10.9,,"TFT, 256K colors",360.0,480.0,3.5,49.8,,3.2,,1.0,2.1,,1300.0,116.10000000000001
